USER_ID_hash,REG_DATE,SEX_ID,AGE,WITHDRAW_DATE,PREF_NAME,PREF_NAME_ENG
2e7ffa1d0950ea56ffee142ac0b3aa4d,5/22/11 7:28,f,32,NA,兵庫県,Hyogo
23ee6cb0287a8b3ec18c3272e675ebe1,5/20/11 11:00,f,23,NA,佐賀県,Saga
a97ab82aa133ee4028cadd9069c0735b,2/9/11 23:03,f,37,NA,福岡県,Fukuoka
c479b945e2d42364906151d9a83a245a,8/20/10 12:05,f,33,NA,東京都,Tokyo
558933458cb90e3d5c705901b0e1d5a4,4/21/11 23:32,f,24,NA,,No Prefecture Listed
1bf34e52d917aab558069a5395d36a7d,12/12/10 21:13,m,35,NA,静岡県,Shizuoka
dc1c1ddbfc5872a548a48746f30ded1b,8/2/11 13:28,m,49,NA,静岡県,Shizuoka
e2531621df45bee92bf5ada648de56b5,1/25/12 22:33,m,27,NA,東京都,Tokyo
d264533e12a87e47a444e70549dd0545,11/10/10 9:58,f,46,NA,埼玉県,Saitama
c0742c7190a62704f8616a1e75be1db5,12/30/11 12:41,m,45,NA,北海道,Hokkaido
b06fb3a63b97b6ef323c325066eb5981,12/5/10 15:04,f,35,NA,北海道,Hokkaido
2593c9e9ebe2aab04c08fbcd7aac3307,5/20/11 18:58,f,32,NA,愛知県,Aichi
119fd32861db0900f49646bec010bf94,10/18/10 20:15,m,45,NA,大阪府,Osaka
bac5d16343d742659e12a7b54b9138b0,8/31/11 0:07,f,24,NA,,No Prefecture Listed
0938117db54319589e87773ea863dabb,11/8/10 23:54,f,34,NA,大阪府,Osaka
d45889af9a45d494d792454c9b4f7452,12/13/11 17:00,m,21,NA,神奈川県,Kanagawa
e93fc25cb71f66f05bafcb04d14d09d6,8/21/11 14:25,m,48,NA,,No Prefecture Listed
023e330955566b842021beca203abdbb,5/20/11 12:46,m,41,NA,神奈川県,Kanagawa
cc2a3f44e153067e508b915503c45dc5,11/9/10 0:16,m,34,NA,神奈川県,Kanagawa
52a14404a995cda1fa031ee09e9563ca,4/9/11 19:42,f,30,NA,,No Prefecture Listed
76665a4f17364eea3881b688d912153b,5/13/12 21:23,m,56,NA,東京都,Tokyo
ebfaf8f347e6524bade24edf571538d6,11/7/10 17:33,m,33,NA,宮城県,Miyagi
4a5424f850c2dbe2341408dbe6cb6fce,4/12/12 12:33,f,56,NA,,No Prefecture Listed
84abf496594790ec8bdb8310d844380a,2/4/11 14:02,m,61,NA,愛知県,Aichi
e18d80f16471ae32141d8dde28e1456b,4/30/12 9:38,f,36,NA,香川県,Kagawa
cfd298132aebb45bb588c9f77df91f1c,12/15/10 1:22,m,29,NA,愛知県,Aichi
d86e2932aaecd082e5655e68023c4ec7,9/3/11 19:52,f,26,NA,東京都,Tokyo
498a05ae6b8c422b21d546a399f6c63d,3/18/12 1:00,f,47,NA,長野県,Nagano
644cbb00459fe0ff6b57b2eb7ef65dd5,12/3/11 22:03,f,62,NA,神奈川県,Kanagawa
ea9d12a0049ca252faa870216d5a774d,11/12/10 23:43,m,47,NA,大阪府,Osaka
e5385de2d6adf0e61f9b1c173bb29763,4/9/12 22:10,m,60,NA,岡山県,Okayama
3e10d859de4734c88eb0bf156175d3d6,12/2/11 1:43,f,35,NA,茨城県,Ibaraki
14e1fbbe31ffbccd564798ac37ade3d3,2/6/12 23:33,m,57,NA,埼玉県,Saitama
1d9a89876e3b9544659038a58fe95828,5/25/11 22:21,m,56,NA,,No Prefecture Listed
ba98b46f20a53fff5adb0380f907f8ea,12/23/11 19:38,m,42,NA,岐阜県,Gifu
a85946ed480cb76b5436f5905da503f2,5/28/11 14:43,m,51,NA,神奈川県,Kanagawa
dbd50a786b674c0564409fc063af18c4,12/31/10 9:42,f,43,NA,東京都,Tokyo
d7f137e0b9f137702955b64b881d64dd,11/15/10 1:46,f,29,NA,大阪府,Osaka
ba5bcc13d30c9f662c2b81977d9fc38f,3/11/11 10:33,m,33,NA,群馬県,Gunma
3dfb22259b6344e584ba950859861216,8/17/11 22:44,f,29,NA,,No Prefecture Listed
99b73167c9e17d239e07f4c808cd3e7c,12/12/11 6:05,m,32,NA,栃木県,Tochigi
0980b4c9591fd1a2f554822833d26c1c,8/10/11 1:34,f,49,NA,,No Prefecture Listed
986f7ea07c5b0635fdfe51864b20f361,3/26/12 0:27,f,31,NA,,No Prefecture Listed
428dfac239f9b14d47c995c0529efc93,9/30/11 11:20,m,45,NA,,No Prefecture Listed
022eb9ce315df20373bec5b16eb1db3e,5/25/11 13:54,f,51,NA,東京都,Tokyo
365f16bcf3fa6a4270750334d03c1b13,12/9/10 17:57,m,27,NA,石川県,Ishikawa
59dcdbb9a22b0b63e5b81bc9ebdee159,3/4/11 17:46,f,50,NA,静岡県,Shizuoka
c63a1a65f1ded21b70d2a8108fe58555,11/11/10 16:09,m,53,NA,東京都,Tokyo
048db39ad7fec0e979da54c81be83269,3/9/11 22:19,m,45,NA,東京都,Tokyo
9cc780d81780750a293de5453a005f54,11/16/10 14:40,f,29,NA,埼玉県,Saitama
f83d96e2e2d643abfb53fbff63cb3525,6/22/11 3:05,m,39,12/22/11 18:56,東京都,Tokyo
e2bc18f1727454055f971ccc6979304f,6/5/11 22:01,m,62,NA,大阪府,Osaka
77698951d6727425d0a7fe4c58c6dfc8,10/10/10 17:07,f,43,NA,大阪府,Osaka
a209e68d9fb80558659c93eb8069b029,12/16/11 11:56,m,58,NA,,No Prefecture Listed
96d95e8474b445f18291efa511d3c944,11/16/10 18:44,f,46,NA,愛知県,Aichi
034fb8ed659e6ab294a9d65b8628d1af,2/18/11 8:16,f,21,NA,,No Prefecture Listed
290b9549679684a5d79d8dbf139f0f43,10/30/10 17:30,m,52,NA,北海道,Hokkaido
c8a088ebcb3e18cadbe4b69075302545,9/28/11 22:35,f,49,NA,東京都,Tokyo
2428a8b27efb5d93eaaf2f4fac7f87af,11/1/10 7:56,m,65,NA,大阪府,Osaka
d5b7112544c660ee2de293addb706e74,2/15/12 17:32,f,30,NA,,No Prefecture Listed
028698f4e426885681b364d520faf0d6,8/23/11 11:33,m,50,NA,富山県,Toyama
9cd059c526d18e43ced7f14be5be65f9,2/15/12 19:03,m,53,NA,愛知県,Aichi
0cbaa24d8c8a43c0846498a1415f56d9,11/5/10 18:45,f,34,NA,,No Prefecture Listed
3a12f3beefa82fe0cdb6662da389445d,12/25/11 0:44,m,44,NA,,No Prefecture Listed
53ba2e2d8ac105c8b0941fb8bb1bb5fa,11/11/10 3:36,m,34,NA,大阪府,Osaka
4fd8ccffc43d3e8bd87f82a3e3411f51,8/11/11 11:47,f,45,NA,北海道,Hokkaido
e6ca1ccd94164ed5e73ee92082bcab46,10/13/11 12:39,f,38,NA,,No Prefecture Listed
46b5fecfe083ec961c1ed2b1c3184655,7/10/11 19:00,m,51,NA,秋田県,Akita
4c4e64c29947caddfc954ab53233a9a6,2/21/12 23:48,f,40,NA,,No Prefecture Listed
c192e88a805377af493f72c6373e4276,7/31/11 8:29,m,38,11/6/11 14:33,,No Prefecture Listed
be71092f03c6ce2caf0b2d79a02b3b06,8/11/11 22:58,f,47,NA,,No Prefecture Listed
73f30cecd85d049a5ae76a96d7509868,11/11/10 9:52,f,39,NA,東京都,Tokyo
3888881318dffbe55eaa1b1fe22aa197,8/7/11 23:17,m,49,NA,神奈川県,Kanagawa
5682a7ac8e69e48cf9bc9da23c00e593,7/27/11 21:55,f,31,NA,,No Prefecture Listed
1c363ddb5477d2620a13479f8b698453,7/13/11 8:53,m,47,NA,千葉県,Chiba
a308f27fcd39e75f2ecdc73e96ad4cf1,8/20/11 12:03,m,33,NA,東京都,Tokyo
c0c84b2f8e1f5d6889455bb8aba3806e,6/22/11 7:40,f,26,NA,愛媛県,Ehime
c53eb5015797786d905bc09f6d2d5ec3,12/12/11 14:41,m,48,1/31/12 23:11,,No Prefecture Listed
e94a95d93d460f89abe9f008d94b6c1f,12/10/11 4:45,m,24,NA,,No Prefecture Listed
e902f29777ac1c754abaf465387813ef,11/2/11 23:35,f,21,NA,福岡県,Fukuoka
d2c9d6505be7473ba4492f5c5e111c6c,10/21/10 22:08,f,37,NA,埼玉県,Saitama
396189b132e1782394835d919fb071b0,8/18/10 21:47,f,54,NA,神奈川県,Kanagawa
112588f14bffce15697af0a50ba0246a,7/24/11 23:46,m,47,NA,,No Prefecture Listed
04e92067a8f3adb1ce7fda47ed1ddf05,3/3/11 6:04,m,44,NA,栃木県,Tochigi
31785bbb96556567a56df72152698bf4,11/10/11 22:39,m,32,NA,兵庫県,Hyogo
8cb23e43713df98edf05b6f681c10742,11/21/11 12:07,m,68,NA,,No Prefecture Listed
7dd95ea01cac0aafe1d6076b32301cc7,1/31/12 17:01,m,29,NA,広島県,Hiroshima
1a8bb731d5d8b5f167f11d6cd3c605c6,2/13/12 17:22,m,37,NA,北海道,Hokkaido
f4dd538067f607410fb2ae2f2c8423b3,5/17/11 18:34,f,39,NA,熊本県,Kumamoto
c7eb87644e8a5882d7e439639c01efbc,6/6/12 11:50,m,38,NA,,No Prefecture Listed
878ffbac10cda4dd53e4ad2aa8f5a3ea,1/28/12 23:55,f,64,NA,北海道,Hokkaido
0cf8f8715a68467006d36d58ec5d9fb3,10/19/10 6:13,m,49,NA,埼玉県,Saitama
cb4f7842bf4c5e7ac7bb9527e2b642bd,9/2/11 22:53,m,38,NA,,No Prefecture Listed
99d3ef0df01aa66aa6f1a5043b938208,11/5/10 8:09,m,48,NA,東京都,Tokyo
21dc3932ef0a13bc2f1d91a1fbe26ec7,9/29/11 18:29,m,35,NA,京都府,Kyoto
2ca1bd63782711c2efd800aca49c5dc6,12/31/11 0:23,f,29,NA,,No Prefecture Listed
e28e6b820e1880568d1f09324f42ecab,1/5/12 14:57,m,40,NA,愛知県,Aichi
240ac6beed96af66c7f2b942bdaf0ab6,3/10/11 1:12,f,49,NA,大阪府,Osaka
b40fc0c35a0912eeff885693e4f734bf,4/16/11 23:33,f,39,NA,大阪府,Osaka
3ca6de927424b7872b2739c043f0c5e1,1/22/12 1:21,m,59,NA,神奈川県,Kanagawa
8e5f244d0b7246379e7f2827fe7f68ff,2/26/12 21:01,m,45,NA,兵庫県,Hyogo
79a8e3836aa820b0d7681dae5a535bc6,5/24/11 11:08,m,72,NA,神奈川県,Kanagawa
7b67906f725c93529cc31c0f0063e398,11/7/10 2:36,m,65,NA,山口県,Yamaguchi
1025845798e9aeb1fedba4f4028cf9c0,6/16/11 20:23,f,30,NA,神奈川県,Kanagawa
93da88a52ce221a35ba6ffb31314a847,3/23/12 7:27,f,43,NA,,No Prefecture Listed
0c006f81ddb1755984c34912669bdb1f,2/12/11 8:53,f,34,NA,東京都,Tokyo
09049cc1371c7113e456a67e674b08c4,5/4/11 22:28,m,43,NA,千葉県,Chiba
c968873b43dd090681326d61d1f216cb,10/16/11 23:14,f,29,NA,,No Prefecture Listed
adf43128aa2daf1945b3ecea6b9d0461,6/1/11 17:58,m,51,9/20/11 16:14,茨城県,Ibaraki
e1c81391c6f231c7f9e3b3f5a938876d,11/18/10 14:56,m,59,NA,大阪府,Osaka
f213f662208e7d2d604e3e7fc7b85261,2/13/11 6:32,f,42,NA,福岡県,Fukuoka
5fdd744d3fb55438788c90d78677fe40,8/5/11 8:13,f,41,NA,,No Prefecture Listed
93aca7cb3259bcc5f4fef6cecfe7374f,2/28/11 22:07,f,42,NA,,No Prefecture Listed
6a602e40280f317fce6a25f36f417a7d,11/15/10 0:55,f,45,NA,,No Prefecture Listed
a8c1f5c34da5845b158751daac6cf450,9/8/11 22:10,m,38,9/27/11 18:18,,No Prefecture Listed
6f3ed66cfd38aeae1cfaff8c3a353fe6,1/29/11 13:54,m,43,NA,岐阜県,Gifu
369d77a6728b8081e34ef0b11cdc7432,2/5/11 20:50,f,65,NA,,No Prefecture Listed
fe709d1674e1e8be1e94761c811396ad,10/22/10 7:31,m,59,NA,埼玉県,Saitama
e9ae8b61979afa6bd618e2723eb18eee,1/15/12 20:58,m,31,NA,大阪府,Osaka
a157063371c9f92eca82ed55a9917056,11/12/10 11:45,f,36,NA,東京都,Tokyo
c4167d6f4ef2dea72206b2b003a8ca2a,6/17/11 23:18,m,40,NA,千葉県,Chiba
f58c565a8e9bd8ed7e05c9cf441988de,2/24/12 12:54,m,53,NA,秋田県,Akita
477dca90a9cbecb6901dce24afff940f,4/7/11 17:55,f,42,NA,神奈川県,Kanagawa
724bbfd4e4514ce245efced0d76a56da,7/22/11 9:24,m,43,NA,大阪府,Osaka
f743d702f458bbf46a4872de4782c293,5/19/11 23:41,f,40,NA,兵庫県,Hyogo
ddce008255ac6c5d6a3e7fe38db1852a,12/29/10 16:30,m,60,NA,三重県,Mie
e621f69d334f80661f7f1910aae48cd4,10/26/10 14:16,m,51,NA,大阪府,Osaka
6e6f97d86275292115300af2e8978425,2/25/11 12:31,m,32,NA,大阪府,Osaka
73893a57a73a0e6c262adef405092bb7,8/9/11 20:37,m,35,NA,千葉県,Chiba
04ddba38e2f5b99ee9f22cf2c8df3c05,5/21/11 10:25,m,43,NA,大阪府,Osaka
930a2e98ba54fd391c261651b1caea18,8/24/11 14:38,m,40,NA,,No Prefecture Listed
4907cc80c223492eb0901826c018e710,8/6/11 7:24,m,52,NA,福岡県,Fukuoka
af3a63948719c080de4acc107f7ef996,4/14/11 0:35,m,38,NA,東京都,Tokyo
32dd258ce6a0909ad21141d71239c5db,9/23/10 10:45,f,36,NA,,No Prefecture Listed
082142e43f803548b2cf19ae50cf6793,4/9/12 1:06,f,64,NA,,No Prefecture Listed
ad0849bcc8edf2b66fae7edd781f68da,10/27/11 18:21,m,31,NA,,No Prefecture Listed
40eef7d82c9e84c670c025469b144791,10/16/10 8:08,m,40,NA,愛知県,Aichi
4419597443dc4f8187256342e4ed61d4,1/9/11 14:43,f,38,NA,,No Prefecture Listed
93382a94e8c0c271eade461908acad12,8/29/11 19:54,m,29,NA,,No Prefecture Listed
d5e735711591391020b1a436416b57b7,8/19/11 18:09,f,57,3/15/12 9:25,滋賀県,Shiga
9e47aad17c23304fc6c18c67d8cf14db,11/14/10 23:24,f,49,NA,山梨県,Yamanashi
cb6bf5f1f22bc76d795d8d4777d8325a,6/18/11 10:40,f,47,NA,埼玉県,Saitama
5e98cef289d216400e45133f6c1b5e62,9/22/10 8:50,m,59,NA,神奈川県,Kanagawa
eb1e9121ad0e5932d588d1efcd92a7e5,9/10/11 16:18,f,28,NA,山梨県,Yamanashi
625017ddf24f4aa1b109f51b509935f1,5/26/11 7:02,m,45,NA,神奈川県,Kanagawa
09341f59a0562576781668706c6023fb,11/9/10 12:13,f,27,NA,青森県,Aomori
ed06b8152f8067fe8547e641f463691c,3/31/12 17:36,f,30,NA,,No Prefecture Listed
1749a6ff57853348a6b7a256ef918237,5/18/11 10:26,f,34,NA,,No Prefecture Listed
f1e993316da1b777f39e17f142c94924,5/19/11 20:17,m,49,NA,愛知県,Aichi
42dfb1a77de14e7c546f0f462bdc3c86,5/27/11 16:27,m,47,NA,埼玉県,Saitama
2b3f41e7b2ae801f28333b28a1ba7b52,2/19/12 23:44,f,47,NA,長野県,Nagano
6f0856a8cbb7b45d80a2c2342deb545d,2/20/11 9:41,m,50,NA,,No Prefecture Listed
48b7e1bae06e648656305711a68d7893,12/14/11 23:23,m,38,NA,,No Prefecture Listed
e0e25e15e6e83bf1cf196cd33851879e,9/22/11 20:31,f,60,NA,,No Prefecture Listed
d52ae7fb4a0c956867fed439502aa518,8/9/11 11:26,m,35,NA,東京都,Tokyo
681ad55721b88efdf01982c54bbe7839,11/14/11 20:58,f,39,NA,北海道,Hokkaido
08223b3f841197524a322d637f1b75cc,8/14/11 19:51,m,47,NA,静岡県,Shizuoka
788d3c2d3ae0bbfc8e0877482b471dbf,1/23/11 19:53,m,36,NA,静岡県,Shizuoka
55f940f172ebdbf9385287694935741c,2/28/12 10:53,f,32,NA,東京都,Tokyo
731247549de065d4804aaf791478341e,5/26/11 13:16,f,38,NA,,No Prefecture Listed
d7066c0281aeb4163575f194afee1a81,7/6/11 2:45,m,35,NA,,No Prefecture Listed
a7868f0b693686c75c103c3df5a1fb80,2/26/11 22:51,m,29,NA,宮城県,Miyagi
072cf621949baac563ca84fa5adadd19,12/16/10 9:27,f,42,NA,石川県,Ishikawa
dcefc668b7fc095ee1235115f513e1a5,5/19/11 23:19,f,30,NA,石川県,Ishikawa
d2b7e4de0febd87026a56f3d66c67df9,11/28/10 17:06,m,40,NA,神奈川県,Kanagawa
ee5fc7f8f632f830f488e50398f7cca4,8/14/11 13:49,m,39,NA,茨城県,Ibaraki
5ca90bd2caf001d2921e8058fa1cee09,7/27/11 16:13,f,35,NA,,No Prefecture Listed
208a85fbc0bd456d4eb3f72e89e12199,11/12/10 22:15,m,54,NA,東京都,Tokyo
e43a1ee241ccdf4bcc3c5628734a41a1,10/18/11 17:01,f,31,NA,愛媛県,Ehime
338d050997fee445d14528c81ef5f18f,3/1/11 18:34,m,57,NA,,No Prefecture Listed
89cc418abe2537b308abb3c8acdb79e8,4/9/12 10:40,f,40,NA,,No Prefecture Listed
0bfa49c0286d4e9ec9f8bc16d856c8fe,6/22/11 20:46,m,26,NA,神奈川県,Kanagawa
cba3669496815e0bfc56dd98748953fa,5/2/11 1:10,f,46,NA,,No Prefecture Listed
f6a72e1c59105432f44383d85e9841dc,12/20/10 19:48,f,33,NA,兵庫県,Hyogo
c453aca9bed75c30e27d9ad961b281ca,10/9/11 23:08,f,31,3/14/12 11:38,,No Prefecture Listed
11098d3118bde41f5ff7a7140a25a278,10/21/11 21:53,m,39,NA,福岡県,Fukuoka
f259f6d36d07479a99a7324a19acf71b,2/11/12 15:07,m,29,NA,山口県,Yamaguchi
bb4e11b9a0ab82e7fb1dd779f74b1571,4/4/12 22:30,m,25,NA,神奈川県,Kanagawa
7bb6df3a63da44a3e6901de45a261e73,2/18/11 18:15,f,43,NA,埼玉県,Saitama
cb0ed87d3d96575fd5f338487da57875,5/21/11 10:12,f,57,NA,大阪府,Osaka
48f0ce4cb057497130949eb48c8ba8ec,11/27/11 16:11,m,37,1/18/12 11:27,,No Prefecture Listed
fa94cd2f138452e92a63f7caadf89039,7/20/11 22:39,m,58,NA,,No Prefecture Listed
1b42a36d465e0e57e9d2cca307ab7c7d,10/2/11 14:12,f,51,NA,大阪府,Osaka
ac7642192d5c53afec6a5d38cb9e0a76,11/15/10 22:57,m,34,NA,埼玉県,Saitama
4fda048d6033bafe7b3b88bc5e1141ae,2/20/11 16:45,m,62,NA,京都府,Kyoto
49dc79d40ee74b3c7eb287fde02d74db,12/7/10 19:29,f,42,10/30/11 7:58,静岡県,Shizuoka
a8afbdee2c69bcb05d85175683cc2eea,2/5/11 21:59,f,43,NA,埼玉県,Saitama
ac654051bd21e0ece2348a8db6f356e7,6/30/11 0:09,f,47,NA,岡山県,Okayama
4d76c8e01d1b6f07c43be1a9ce015a4f,10/4/11 14:53,m,30,NA,,No Prefecture Listed
e689a88017e938fc29f076e9eef9f1db,11/5/11 1:18,f,39,NA,東京都,Tokyo
8c63aa86a4be12fd19aaea538e657b41,12/9/11 21:57,m,25,NA,,No Prefecture Listed
0c6c9c43c25dcbc6ea37cb1097a1fd65,9/11/11 3:16,m,45,NA,京都府,Kyoto
a654dcbbdae61bfb25678f0d9cd7715e,4/8/11 23:05,m,57,NA,東京都,Tokyo
2d134a2e6128826c0a723bcf872d9041,4/29/11 7:51,f,52,NA,大阪府,Osaka
89a4402d203e17e67653f750b730e847,11/2/11 22:16,m,61,1/18/12 2:12,,No Prefecture Listed
9ea6e1f83a8b0591269924be23835bc6,12/18/10 18:26,m,59,NA,静岡県,Shizuoka
b33ee3983ab967f7960f35803482e483,5/29/11 11:53,m,33,NA,北海道,Hokkaido
eed8b197176c822334f1980123688d1d,2/4/12 18:55,f,21,NA,,No Prefecture Listed
5c4eecfea1c08f03ba180be750c8a4e5,8/4/11 22:09,m,22,NA,,No Prefecture Listed
12c20b816ecc24d8c3678c00c341ab8a,8/2/11 21:29,f,42,NA,,No Prefecture Listed
752e4430db9ab06408ac700b04fad496,1/17/11 0:01,f,47,NA,大阪府,Osaka
4cd9ba5c588ed17bfaa7b36095b37b90,1/15/12 17:46,f,42,NA,福岡県,Fukuoka
20fbf770d66f3c41fb45645b3ac1973a,12/23/11 20:29,m,41,NA,神奈川県,Kanagawa
261cf577bf4b565f04a484b2c5cbb930,10/18/11 20:05,f,26,NA,,No Prefecture Listed
e645982ae1cf5352461b5814b719ddc2,7/3/11 16:04,m,43,NA,長野県,Nagano
c539a9cf78c0cfaaa2005737d67544b8,3/10/12 17:00,m,61,NA,福岡県,Fukuoka
f329ea9ea8b63e16f417e731ab656a26,2/4/11 16:51,m,47,NA,島根県,Shimane
0e6ac6eef63d2b4011d746870dd93fb1,5/21/11 10:58,f,37,NA,埼玉県,Saitama
019fb9aba578adf543b8ded4dad767b0,12/13/10 17:08,m,41,NA,神奈川県,Kanagawa
aeed3d42e153bd4d41280b0fc569071e,3/5/11 11:30,f,48,NA,,No Prefecture Listed
0dced6764957b42a272e627e346edc83,11/15/10 20:57,f,30,NA,北海道,Hokkaido
ef55bbc8f4caacbd05769167e8827fc0,12/22/11 18:11,m,35,NA,,No Prefecture Listed
9c0e96e8d9feadaea1cc7f2ee26fbbc7,11/15/10 22:42,m,56,NA,岐阜県,Gifu
182044c894635de1e3193da343f9cdb8,5/23/11 18:09,m,45,NA,大阪府,Osaka
2661417755ed44c609da3e8c36213188,7/19/11 20:52,f,44,NA,,No Prefecture Listed
0e806b299fd60da1d2e8497b253b0628,11/17/10 11:17,m,33,NA,東京都,Tokyo
dc576cda80ff1299827f916018de3688,12/18/10 1:56,m,50,NA,石川県,Ishikawa
7128fc22279ba5397a2e2df781e99eab,7/28/10 19:44,m,35,NA,,No Prefecture Listed
ad1dfad7f7a499a4e88d77856d7ef9da,7/8/11 11:18,m,38,NA,栃木県,Tochigi
8b411fcd06a90dd5dbfcab1982b3d380,11/1/10 9:37,m,66,NA,大阪府,Osaka
74dd23a6083983533697f83c6b47990a,6/11/11 19:50,m,38,NA,愛知県,Aichi
1ec540f3c05f9387dd06e5a43e486013,2/25/11 19:16,m,64,NA,新潟県,Niigata
50f7ae2c13d00a94b771f69e3945d3cd,8/25/11 15:03,f,39,NA,大阪府,Osaka
4658814c62771bf39d29bdc04e750187,12/12/10 20:38,m,42,NA,埼玉県,Saitama
9074b267b0ff60ec5f270b8e8f9d8121,11/13/10 5:08,m,46,NA,愛知県,Aichi
67bd60c3ac5ecb7321eed3e74b05b1a7,7/27/11 21:33,f,48,NA,,No Prefecture Listed
c79fb14341e2fce38af646ed1046cd4e,4/1/11 23:24,f,52,NA,愛知県,Aichi
452b198786896debfed761c835d5324d,5/2/11 0:24,f,43,8/23/11 17:15,大阪府,Osaka
ef0c720c63220605b2bcde4a36f49780,2/23/11 20:17,m,51,NA,静岡県,Shizuoka
7a5516c304fc108b7dbc7bc1359d17ad,2/12/11 18:03,m,53,NA,大阪府,Osaka
1a1816a1db3ec26de9a728624ef00dc8,4/16/11 1:27,f,25,NA,,No Prefecture Listed
dcc2625824852eaf584de6081f80869a,8/12/11 9:40,m,33,NA,大阪府,Osaka
1fbc58804837936b672320a715bb994a,10/29/10 21:51,m,54,NA,千葉県,Chiba
abcedb630ab2c94ed2e1d6754fd35275,5/19/11 22:05,m,65,NA,愛知県,Aichi
a525becad9a59c750242d69d64e152ac,7/29/11 23:45,f,60,9/17/11 14:12,,No Prefecture Listed
7848a44ca3aa1838aabc26a82eb71a1b,5/19/11 19:07,f,43,NA,,No Prefecture Listed
85c834dae551c1812a5c8dd1cfa4b386,3/12/12 23:39,m,54,NA,兵庫県,Hyogo
0042fc64a751d0b98e9148e3c366d319,11/21/10 9:36,m,52,NA,栃木県,Tochigi
42016df07cf000ec16ebfcfb4a455ac9,8/9/11 21:29,m,38,NA,千葉県,Chiba
c8cf561993ad619061c5df9a7fef728a,8/24/11 7:56,f,48,NA,,No Prefecture Listed
6602dd7ceaf48725d762437d72d5aedc,2/12/12 0:16,f,45,NA,,No Prefecture Listed
51c37d719c8195b3d5a14fcc5a1fc1e2,8/13/11 16:21,m,32,NA,,No Prefecture Listed
bfe7d4f54f7e5d6aa30dbfd9275b8890,3/10/11 10:24,m,64,NA,東京都,Tokyo
2b5526a510a2cfc28b820a2c509afb59,7/23/11 11:13,f,40,NA,神奈川県,Kanagawa
96eae2c56cf3f18be795bed23fc78fea,12/25/10 13:15,f,42,NA,東京都,Tokyo
f485bb08f977a4505a40c3d5d7cf56f0,11/23/10 13:49,f,33,NA,埼玉県,Saitama
5df3cd18ac685f215f8539a7e79ea005,2/4/11 22:39,m,34,NA,神奈川県,Kanagawa
6977fcb7f216a39a6ae399668b8844ca,5/20/11 21:21,f,45,NA,東京都,Tokyo
45a70e82fe487c5d87f05e182f17068e,5/18/11 8:44,f,21,NA,千葉県,Chiba
a80507ff6aeab779bf782f3add66dfbe,11/12/10 12:45,f,33,NA,,No Prefecture Listed
49e4d2a2682f905c9daa6f911eab77f9,5/17/11 20:47,f,22,NA,東京都,Tokyo
15eb32deba58d3bcda05defd5b271a17,10/22/11 8:26,f,36,NA,,No Prefecture Listed
8c71b58c160c5cf47d8e01dde996c7d0,11/12/10 13:02,f,43,NA,大阪府,Osaka
a5144093debc3e57b4df2928b62bbdcc,7/21/11 20:42,f,32,NA,,No Prefecture Listed
47802e8d6dbc1e5b016990f4bcf5c9fd,8/5/11 9:35,m,48,NA,福岡県,Fukuoka
8e8404e7c567e7020ef182b46ae1ac7b,8/20/11 21:29,m,57,NA,宮城県,Miyagi
9e4c7de158be767d2ef657a97abd598c,5/26/11 1:23,f,33,NA,大阪府,Osaka
dd172867b0885c2ea468ec25c1906855,4/2/12 13:00,m,32,NA,埼玉県,Saitama
0dc75b7d1a4a8232d18e205c6ee1c9f9,6/17/11 11:52,f,36,NA,熊本県,Kumamoto
95c627bc42d95471c7652dfaa1e03942,7/1/11 20:08,m,41,NA,東京都,Tokyo
de172c9114aa9469c479836720801b4d,12/30/10 17:21,m,60,NA,東京都,Tokyo
8cf3a3d21e920f6fb2c8da033cb00f32,3/18/12 0:18,m,37,NA,,No Prefecture Listed
c8092ba3201b9546bf8d221475773acf,6/9/11 15:05,m,42,NA,北海道,Hokkaido
5c3b3e0ed7fac2c46b15c91c232ed798,8/28/11 12:18,m,37,NA,大阪府,Osaka
edcc2471dcd529c2d86d87b5b2e83b1a,5/18/11 5:43,m,47,NA,兵庫県,Hyogo
926d81613f61cb3595ce1a33ffd3dd30,7/13/11 12:13,m,45,NA,東京都,Tokyo
4f3bcef19b05199acecb57a42e313edc,2/16/11 12:45,f,48,NA,東京都,Tokyo
524a239226436642b8b8cc1f29588035,2/25/11 11:18,f,36,NA,,No Prefecture Listed
392f2878d7b4a5842a04de605bc8834d,4/10/12 10:57,f,49,NA,東京都,Tokyo
b2262ae200667e588e8c9e4b0351e3cc,4/17/11 18:25,m,40,NA,愛知県,Aichi
2f66e9f3067afbb2dad9296b35eb0c92,8/10/11 9:32,f,47,NA,富山県,Toyama
099c5c2c33ea6467e51a89e2101ce90c,6/21/11 21:11,f,31,NA,愛知県,Aichi
a8c1b2909ac0a2711b87293f7436d49f,12/11/11 5:03,m,35,12/22/11 3:07,,No Prefecture Listed
65c295d6f8f47ce2e39c328d21c6b301,5/18/11 20:23,m,33,NA,埼玉県,Saitama
b82cac192bdaeecadb90142ab147768f,7/9/11 16:05,m,53,NA,北海道,Hokkaido
147485df7774ccb74e96ffc59f5591a5,4/20/11 18:20,m,61,NA,大阪府,Osaka
f468bae86425cd0fd5a45bec7e6bdcd5,9/7/11 13:49,m,23,NA,,No Prefecture Listed
e8e2ce71c5ffa669bade05259d2d9b67,11/5/10 12:18,f,31,NA,京都府,Kyoto
