,user_id_hash,reg_date,sex_id,age,withdraw_date,purchaseid_hash,i_date,item_count,sm_area_eng,coupon_id_hash,capsule_eng,genre_eng,price_rate,catalog_price,discount_price,ken_eng,age_group,Total Spent
12121,6e1c069dc22b61434e85cfbd69c8df54,2010-11-17,m,38,,8c7c771f217bfcead0d202da23db49d5,2011-10-31,2,"Ebisu, Meguro, Shinagawa",318ec109d7fe750aaf877d1787ee440f,Food,Food,67,3119,999,Tokyo,Middle-Aged,1998
12122,6e1c069dc22b61434e85cfbd69c8df54,2010-11-17,m,38,,c7ae9634f6b09b28636d4e245de557bb,2011-11-10,1,Shizuoka,9fffabf15bccdbbcff83e5f312d81e4c,Other,Other coupon,63,2080,760,Shizuoka,Middle-Aged,760
12123,6e1c069dc22b61434e85cfbd69c8df54,2010-11-17,m,38,,048282ada05e7820f275753f7e47d0d7,2011-11-10,1,Shizuoka,9fffabf15bccdbbcff83e5f312d81e4c,Other,Other coupon,63,2080,760,Shizuoka,Middle-Aged,760
12124,6e1c069dc22b61434e85cfbd69c8df54,2010-11-17,m,38,,de8aa5a537e46f5fe4fb1e478782ae40,2011-11-18,1,"Shibuya, Aoyama, Jiyugaoka",0b33f0b286fc19f2c70d4733b33c4811,Food,Food,51,920,450,Tokyo,Middle-Aged,450
12125,6e1c069dc22b61434e85cfbd69c8df54,2010-11-17,m,38,,24fb557eecc116b0bbe1ec4a02942422,2011-12-08,1,"Ginza, Shinbashi, Tokyo, Ueno",a245475e0fd9d17205f6ff7649c28d6a,Food,Food,55,1000,450,Tokyo,Middle-Aged,450
12126,6e1c069dc22b61434e85cfbd69c8df54,2010-11-17,m,38,,73d68a40f031b5d7d14a07c0d9a00a2d,2012-01-13,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",5f8c48841e695f55c5d9c174df6c44c9,Other,Other coupon,82,2690,480,Osaka,Middle-Aged,480
12127,6e1c069dc22b61434e85cfbd69c8df54,2010-11-17,m,38,,433b8e25c369bbd4504b22c896001adf,2012-01-18,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",35613448340cddb62240e5df2c352a42,Food,Food,60,4980,1990,Tokyo,Middle-Aged,3980
12128,6e1c069dc22b61434e85cfbd69c8df54,2010-11-17,m,38,,b4ef11d8fa2a0aeff411353d4c3306e5,2012-03-27,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",0dbab400fcfe85aadd63551653657363,Food,Food,62,3900,1480,Tokyo,Middle-Aged,2960
12129,6e1c069dc22b61434e85cfbd69c8df54,2010-11-17,m,38,,d9caf5088d9870255f79f170cb6ffd7e,2012-03-27,1,"Shibuya, Aoyama, Jiyugaoka",129a696dac8e7eb0903f02ae217c636e,Food,Food,50,750,370,Tokyo,Middle-Aged,370
12130,6e1c069dc22b61434e85cfbd69c8df54,2010-11-17,m,38,,d0e042cdf9352cd4330a99583fac420a,2012-04-12,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",cb0244705306aafccc47bfe62ece39d3,Food,Food,62,2623,980,Tokyo,Middle-Aged,1960
12131,6e1c069dc22b61434e85cfbd69c8df54,2010-11-17,m,38,,fd7e91e715046c87a9cea9e50915780f,2012-05-09,4,"Shinjuku, Takadanobaba, Nakano, Kichijoji",be2f2ee627d83b06c7ed5841f728c9ac,Food,Food,50,4480,2240,Tokyo,Middle-Aged,8960
12132,6e1c069dc22b61434e85cfbd69c8df54,2010-11-17,m,38,,ed303bfed4ebcf8dc0ad3ee6b469b35a,2012-05-28,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",bf69bd9e0e26fa1f62243d1fcada38f1,Other,Other coupon,100,1,0,Tokyo,Middle-Aged,0
12133,6e1c069dc22b61434e85cfbd69c8df54,2010-11-17,m,38,,2fbdeced4fb8cb5bb2641700e6279d13,2012-06-04,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",3d9029d3ec66802b11ee2645dc16e8cb,Other,Other coupon,100,1,0,Tokyo,Middle-Aged,0
12134,6e1c069dc22b61434e85cfbd69c8df54,2010-11-17,m,38,,9246e641dbe05e45ed8cbdb47998a118,2012-06-05,1,"Shibuya, Aoyama, Jiyugaoka",ee3e55eeefb00682b723f7547efb3c27,Leisure,Leisure,69,2300,700,Okinawa,Middle-Aged,700
12135,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,0ffca0db46df79bdac63e132108a82ba,2011-07-08,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",404f2e00d30cc7182965482b42b91d3c,Leisure,Leisure,50,2600,1300,Kanagawa,Middle-Aged,2600
12136,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,173d3601afe15f85690f0ec14723aead,2011-07-26,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",a43df5df22149938c6ba6fa8f8d9c9e7,Delivery service,Delivery service,50,5040,2520,Gunma,Middle-Aged,2520
12137,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,6660c53cdd8b2df37c6f2178051b49cc,2011-09-02,2,"Ginza, Shinbashi, Tokyo, Ueno",3f294d4f49bb788807234a20a77a5eb3,Delivery service,Delivery service,79,14490,2980,Tokyo,Middle-Aged,5960
12138,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,d9b03ff30a3392cd520e74a882fec8dc,2011-09-19,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",db295c37a59baca890641e5faf0f2f7b,Delivery service,Delivery service,52,4640,2220,Miyagi,Middle-Aged,2220
12139,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,27ca1406a188d891b64d98d69abf4cde,2011-09-27,1,"Ebisu, Meguro, Shinagawa",17376b6660024ef8e84893cd7d7ed7fa,Food,Food,30,2600,1820,Tokyo,Middle-Aged,1820
12140,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,077bfa4bcbfa35a0abb788eb3767ab55,2011-09-27,1,"Ebisu, Meguro, Shinagawa",17376b6660024ef8e84893cd7d7ed7fa,Food,Food,30,2600,1820,Tokyo,Middle-Aged,1820
12141,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,6a05be84e27bfd52e3348bb577ff5cc4,2011-10-27,1,"Ebisu, Meguro, Shinagawa",9e7a62401cd82316889b7056c1c11c2c,Food,Food,50,600,300,Tokyo,Middle-Aged,300
12142,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,0fde7bc6004ec2361381b402dfd5db11,2011-10-27,1,"Ebisu, Meguro, Shinagawa",9e7a62401cd82316889b7056c1c11c2c,Food,Food,50,600,300,Tokyo,Middle-Aged,300
12143,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,2e662db520c38f017ee771b322b55494,2011-10-27,1,"Ebisu, Meguro, Shinagawa",9e7a62401cd82316889b7056c1c11c2c,Food,Food,50,600,300,Tokyo,Middle-Aged,300
12144,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,cb1100759822f9d49879afb20bf11d39,2011-10-27,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",a262c7ff56a5cd3de3c5c40443f3018c,Other,Other coupon,80,500,100,Tokyo,Middle-Aged,100
12145,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,f7eaa2d992cf79378c2d413ab13edc33,2011-11-25,4,"Ebisu, Meguro, Shinagawa",352d184292a9d5e3d1a1b0892b0b6128,Food,Food,50,4980,2490,Tokyo,Middle-Aged,9960
12146,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,9ae7ab6a14a136858be36a1214e74272,2011-12-01,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",4c1338d9685c26d1dc6e44d6587dab73,Food,Food,50,2590,1280,Tokyo,Middle-Aged,1280
12147,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,2df36c58aca8c06792fc2db8f61905a5,2012-01-11,1,"Ebisu, Meguro, Shinagawa",4ae23f01dd4d5e20e4f6347ab3a66ac1,Relaxation,Relaxation,50,4830,2415,Tokyo,Middle-Aged,2415
12148,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,4ef3de4d102e770eac083fba07205477,2012-01-15,2,"Ebisu, Meguro, Shinagawa",f02d2893b537f652ad3ea34622688a8c,Delivery service,Delivery service,55,4480,1980,Saitama,Middle-Aged,3960
12149,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,836fb5a30af2126fdaefcc0bcffa41f5,2012-01-18,2,"Ikebukuro, Kagurazaka, Akabane",46a73f70a36d7b5aca1725b0aff17a55,Delivery service,Delivery service,51,2640,1280,Osaka,Middle-Aged,2560
12150,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,9fb528121e048b4d56cc761bd96ab622,2012-01-18,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",9ac1320706e277e9140499e1afe82c22,Lesson,Lesson,65,8000,2800,Tokyo,Middle-Aged,2800
12151,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,f979ec944c59d6eddecaf648413c8bf3,2012-01-30,1,"Ebisu, Meguro, Shinagawa",9074bcb06acf13b810c4e592b87850c8,Delivery service,Delivery service,54,4360,1990,Tokyo,Middle-Aged,1990
12152,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,48c98238bf69b35392ad1ce9f1aeb8e0,2012-03-23,4,"Shinjuku, Takadanobaba, Nakano, Kichijoji",8fcb0d280f9fb24f162e96b350f21c23,Food,Food,50,4040,1980,Tokyo,Middle-Aged,7920
12153,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,97781ee75a8b04dc112d7eff6f614039,2012-03-29,4,"Ginza, Shinbashi, Tokyo, Ueno",4f60a65c9ce90823798698de9d2bcb4a,Food,Food,73,1890,500,Tokyo,Middle-Aged,2000
12154,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,bb9ab1a69c8c567d58d1f9ac778ac5d8,2012-04-19,5,Saitama,1696c1d05d23a696ee49e3a3f6d1834e,Food,Food,50,7800,3900,Tokyo,Middle-Aged,19500
12155,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,8d520ff7039b77f79b8a11838a7b73a6,2012-05-01,1,"Ginza, Shinbashi, Tokyo, Ueno",7e8c1312efe20219fa963435cffb4c31,Gift card,Gift card,66,3000,1000,Tokyo,Middle-Aged,1000
12156,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,bbb8292a8aeed920061f1cc35d7589cd,2012-05-04,4,"Ebisu, Meguro, Shinagawa",fdd6f4794ce9d1e41db57718b22db597,Food,Food,51,2615,1280,Tokyo,Middle-Aged,5120
12157,9ad6747fad85a52a938ab5459a9a8cc2,2010-11-07,f,44,,87a669aead8539f5e824e95adb633fdf,2012-05-04,1,Hokkaido,c2163ae03b60f6ef72368c8890476ef9,Delivery service,Delivery service,50,4830,2380,Kagoshima,Middle-Aged,2380
12158,d14df898dd2f933183ffe33a128c6770,2010-11-13,f,44,,dcd6f38b3b285701e0bc4c0fed6fc3eb,2011-08-27,1,Miyagi,52150ecd188db7bf907a1955d5cbff2f,Hair salon,Hair salon,73,15600,4200,Miyagi,Middle-Aged,4200
12159,d14df898dd2f933183ffe33a128c6770,2010-11-13,f,44,,4049da66f5261fabc3af29b6f0bba450,2011-09-01,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",7fc6567f470af5356ae97097dbe18486,Gift card,Gift card,90,1060,100,Tokyo,Middle-Aged,100
12160,d14df898dd2f933183ffe33a128c6770,2010-11-13,f,44,,aeec3586d0ba4a341b930cc107311609,2011-09-16,1,Miyagi,7f581b2ff700578c1fb49be99e51c846,Hotel,Hotel and Japanese hotel,62,24255,9000,Chiba,Middle-Aged,9000
12161,d14df898dd2f933183ffe33a128c6770,2010-11-13,f,44,,d8a0249408e4315a69cb1cd1b30c2c43,2011-10-27,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",a262c7ff56a5cd3de3c5c40443f3018c,Other,Other coupon,80,500,100,Tokyo,Middle-Aged,100
12162,d14df898dd2f933183ffe33a128c6770,2010-11-13,f,44,,872fca98cce8ec3b3cbddf557d001af5,2011-11-10,1,Iwate,efb3100410c6d210b35f48d4cf715953,Hotel,Hotel and Japanese hotel,60,20000,8000,Tokyo,Middle-Aged,8000
12163,d14df898dd2f933183ffe33a128c6770,2010-11-13,f,44,,c8432a601aba39c4a4b28450c005c2f5,2011-12-14,1,Yamagata,882330b3b1ffa9288574570d6ddc3784,Other,Other coupon,90,1000,100,Tokyo,Middle-Aged,100
12164,d14df898dd2f933183ffe33a128c6770,2010-11-13,f,44,,e7a7050e52181b2fbac5cbade8327d75,2011-12-24,1,Yamagata,f3a54e8721baa4d64017083dd42926d8,Food,Food,50,1870,935,Miyagi,Middle-Aged,935
12165,d14df898dd2f933183ffe33a128c6770,2010-11-13,f,44,,7230363bc012f0c9e1b3d28cb9a2d093,2012-02-03,1,Iwate,612d39fb92ca123183467bf57ae0e7bd,Other,Other coupon,90,1000,100,Tokyo,Middle-Aged,100
12166,d14df898dd2f933183ffe33a128c6770,2010-11-13,f,44,,411078e5f62e88dbf1a8ec64b0225860,2012-02-28,1,Miyagi,a406e389e35e1140e4bc9b472d8258df,Other,Other coupon,90,1000,100,Tokyo,Middle-Aged,100
12167,d14df898dd2f933183ffe33a128c6770,2010-11-13,f,44,,db248580a125940044dca5d13ae14458,2012-04-17,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",de5b5bedda0e506c8ad2b6920b374ef7,Nail and eye salon,Nail and eye salon,52,6300,2980,Tokyo,Middle-Aged,2980
12168,d14df898dd2f933183ffe33a128c6770,2010-11-13,f,44,,05d85830b92f031803b4b9d2f9b01250,2012-04-19,1,"Shibuya, Aoyama, Jiyugaoka",75230b4a61e09c76b2faf8ee8851ce8b,Spa,Spa,85,7350,1050,Tokyo,Middle-Aged,1050
12169,d1c21e021a3b502dc2df742cf68c5cbc,2011-03-08,m,38,,60a8f82d3cd069dfd882ab46b8e4a66f,2011-07-19,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",257928e270df228b942a9799c060bddb,Gift card,Gift card,93,1500,100,Tokyo,Middle-Aged,100
12170,d1c21e021a3b502dc2df742cf68c5cbc,2011-03-08,m,38,,08a53aa4ec9c4fc1d8f98d611d39e055,2011-07-22,1,"Ikebukuro, Kagurazaka, Akabane",8f5e9bbb7829270daf2179b3a896081e,Gift card,Gift card,50,1500,750,Tokyo,Middle-Aged,750
12171,d1c21e021a3b502dc2df742cf68c5cbc,2011-03-08,m,38,,8f1082aee10f14bce9d2eadf7bc5d857,2011-10-25,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",a262c7ff56a5cd3de3c5c40443f3018c,Other,Other coupon,80,500,100,Tokyo,Middle-Aged,100
12172,d1c21e021a3b502dc2df742cf68c5cbc,2011-03-08,m,38,,99bc0bf40800f58f623ae0319a1c31a0,2011-12-14,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",882330b3b1ffa9288574570d6ddc3784,Other,Other coupon,90,1000,100,Tokyo,Middle-Aged,100
12173,d1c21e021a3b502dc2df742cf68c5cbc,2011-03-08,m,38,,80385e90b13064fe4c143a34cf3f0825,2011-12-16,1,"Ebisu, Meguro, Shinagawa",95190693fbbba0d1886d3cf2c72e3541,Gift card,Gift card,50,1000,500,Tokyo,Middle-Aged,500
12174,d1c21e021a3b502dc2df742cf68c5cbc,2011-03-08,m,38,,64434d2726052b9c6a1e537ad5e5b1cb,2012-02-03,1,"Ginza, Shinbashi, Tokyo, Ueno",612d39fb92ca123183467bf57ae0e7bd,Other,Other coupon,90,1000,100,Tokyo,Middle-Aged,100
12175,d1c21e021a3b502dc2df742cf68c5cbc,2011-03-08,m,38,,68c0feeff6381094b5dce1b76f5a29be,2012-02-28,1,"Ginza, Shinbashi, Tokyo, Ueno",a406e389e35e1140e4bc9b472d8258df,Other,Other coupon,90,1000,100,Tokyo,Middle-Aged,100
12176,d1c21e021a3b502dc2df742cf68c5cbc,2011-03-08,m,38,,616fc5bdca3c67e7369e2421a4146076,2012-03-14,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",d25472fed7de867636a57ea3d46cf514,Other,Other coupon,100,3000,0,Tokyo,Middle-Aged,0
12177,d1c21e021a3b502dc2df742cf68c5cbc,2011-03-08,m,38,,26b772b4f15c4606c49be8803d1a8097,2012-06-19,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",6d0a997acf143496aa621867244efac7,Other,Other coupon,90,1000,100,Tokyo,Middle-Aged,100
12186,249aea7d8e42dc48c600a57474108755,2011-07-17,f,51,,8640863437ef5e044efc5181452c1367,2011-07-17,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",39c215bfdebc9c2e945d4f63cb25a58d,Gift card,Gift card,80,500,100,Tokyo,Middle-Aged,100
12187,249aea7d8e42dc48c600a57474108755,2011-07-17,f,51,,46adb68f9365e35e61fc106c367123bb,2011-07-17,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",e4b42ef7d3b3b30784f66ed55cab75a5,Delivery service,Delivery service,50,2380,1190,Hokkaido,Middle-Aged,1190
12188,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,ec6ae0c66ee6f01d94c75b7cb725d3be,2011-07-19,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",66066a64984f6ca94538b179548bbe8d,Gift card,Gift card,50,4000,2000,Tokyo,Middle-Aged,2000
12189,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,021df49dca77bc9e886950d3995dac7b,2011-08-15,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",9b1e82bba12d55e9737451b3b4b515db,Food,Food,50,3045,1500,Tokyo,Middle-Aged,1500
12190,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,da70804103a0c4450ae3ea10da754d92,2011-08-15,1,"Ebisu, Meguro, Shinagawa",7832a9760ee422fa551d3a8b12062a37,Delivery service,Delivery service,50,3780,1890,Tokushima,Middle-Aged,1890
12191,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,05be26fc5bec29d4f87073308ff617ff,2011-08-15,1,"Ebisu, Meguro, Shinagawa",cdcd2c9246d6862673e206c4a1ed3168,Delivery service,Delivery service,50,4360,2180,Tokyo,Middle-Aged,2180
12192,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,7095ad6483c7607242aa19db60dea2e2,2011-08-25,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",73ac8b741b7e770fef62123ce78efa24,Food,Food,50,6000,2980,Tokyo,Middle-Aged,5960
12193,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,4353fd1748ee23e943383e6f89c618a0,2011-09-03,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",4d6038b98be72b335e4b889c0b2320a6,Food,Food,50,6500,3250,Tokyo,Middle-Aged,6500
12194,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,34dc314ef4cf7a4b86c89106313b2b0b,2011-09-06,2,"Shibuya, Aoyama, Jiyugaoka",259a22533cab381464c89f616a56d12d,Food,Food,71,6237,1800,Tokyo,Middle-Aged,3600
12195,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,2f1ed59ae18b46565c55c0cbc3b51808,2011-09-30,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",2497c66cba9da9fce68f8f6f9b5b2425,Food,Food,52,2415,1150,Tokyo,Middle-Aged,1150
12196,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,d69601cb3be4ac36ef8a72d486f522df,2011-11-10,1,Chiba,a6766e475a87e233ea4fe732f08f3523,Delivery service,Delivery service,55,2000,888,Hokkaido,Middle-Aged,888
12197,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,481d5ee97bdde264fdd26171430776b6,2011-11-10,1,Ibaraki,1a82dd59377c0fc013c90dfc87970cff,Delivery service,Delivery service,55,8860,3980,Hokkaido,Middle-Aged,3980
12198,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,d1c412c00d6318f7c626506b3752ab70,2011-11-10,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",a262c7ff56a5cd3de3c5c40443f3018c,Other,Other coupon,80,500,100,Tokyo,Middle-Aged,100
12199,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,b51108fc813e35e928a1a8247e11c939,2011-11-10,1,"Shibuya, Aoyama, Jiyugaoka",58a9602203aebb62f3cad650b8bc2803,Delivery service,Delivery service,57,2300,980,Osaka,Middle-Aged,980
12200,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,e6b908c835e18da3fe5f9838d7d8c4de,2011-11-10,1,"Akasaka, Roppongi, Azabu",53498d6c17aca97e5df7ea3597be213d,Delivery service,Delivery service,51,2640,1280,Osaka,Middle-Aged,1280
12201,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,b24aaedf89282d5251ed0f3c425818e7,2011-11-15,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",2feff272d345d3dc311854763b83afea,Delivery service,Delivery service,71,5250,1480,Miyagi,Middle-Aged,1480
12202,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,f6ecbcfb3c408089294b4f77869703fe,2011-11-15,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",fe36f7d8c00a226e05854ed9c8bded4d,Food,Food,50,2240,1100,Tokyo,Middle-Aged,1100
12203,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,154044af71ce0b33a80e0a0b1624b307,2011-11-17,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",628ca2b76a6f8deab3e1215be734103c,Other,Other coupon,60,2500,980,Niigata,Middle-Aged,980
12204,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,9d91479ac6a7bade4bba5c2b490d001b,2011-11-20,1,"Shibuya, Aoyama, Jiyugaoka",0b33f0b286fc19f2c70d4733b33c4811,Food,Food,51,920,450,Tokyo,Middle-Aged,450
12205,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,5695bbc7f26becd8ae5fffdb874718c0,2011-11-22,1,"Ikebukuro, Kagurazaka, Akabane",dce5527b5da0fca4ad4dd795db03268a,Delivery service,Delivery service,73,2980,790,Tokyo,Middle-Aged,790
12206,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,53ee6c8ef821ff0908422f1e1aa4d6f0,2011-11-22,1,"Shibuya, Aoyama, Jiyugaoka",0abf0219696839ebebd857c931db1528,Food,Food,59,2400,980,Tokyo,Middle-Aged,980
12207,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,0670086e634d96c7607438f52ba4a13f,2011-11-22,1,"Akasaka, Roppongi, Azabu",d869f856404bd6e51422e2f7f06569ce,Food,Food,52,3150,1500,Tokyo,Middle-Aged,1500
12208,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,0aba686e331a0b65451638b34cf76e61,2011-11-24,2,"Ginza, Shinbashi, Tokyo, Ueno",1fc2d4ecb06b57864bb7b58f56157342,Food,Food,54,11000,4980,Tokyo,Middle-Aged,9960
12209,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,1e89a57a02927e4570bcabd775a5a4f0,2011-11-26,2,"Akasaka, Roppongi, Azabu",917d0793118ae70c96a61635f445426f,Food,Food,50,6800,3400,Tokyo,Middle-Aged,6800
12210,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,11ca247cec05076675e89c8f87156251,2011-11-26,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",19796cd6d0701f203fee121812ddc542,Delivery service,Delivery service,75,9400,2290,Tokyo,Middle-Aged,2290
12211,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,357182951f2b9eb7346bdc5be2473b5c,2011-11-27,2,"Tachikawa, Machida, Hachioji, and others",747fe3e98e6bb758eed15c3e01beac26,Food,Food,50,7350,3675,Tokyo,Middle-Aged,7350
12212,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,3163e61b0769df194c51285d3b639cca,2011-11-27,2,"Shibuya, Aoyama, Jiyugaoka",a0f8d478f4676f22e057077cbd29657d,Food,Food,50,4200,2100,Tokyo,Middle-Aged,4200
12213,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,fe273a7e3cbc7aa65e56a50fa6444b4c,2011-11-29,1,"Ginza, Shinbashi, Tokyo, Ueno",3a3173cf5e45f36d3e2bb66105211fbb,Delivery service,Delivery service,50,3150,1575,Tokyo,Middle-Aged,1575
12214,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,98f758c9bdeb9385496d41a164461fb1,2011-11-29,2,"Ebisu, Meguro, Shinagawa",e07037d1cb5fdd15cdd315489e3aed69,Food,Food,52,8000,3800,Tokyo,Middle-Aged,7600
12215,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,99f29be0b95bacef95849952deba52fb,2011-12-01,1,"Ikebukuro, Kagurazaka, Akabane",dcdcb5df103f12fc2475f348ec74bf78,Delivery service,Delivery service,65,14325,4980,Aichi,Middle-Aged,4980
12216,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,63dcc6e1b9893bb0e98a6afa2141a61b,2011-12-01,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",4c1338d9685c26d1dc6e44d6587dab73,Food,Food,50,2590,1280,Tokyo,Middle-Aged,1280
12217,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,faad7568f837157d02aaea20c0184b76,2011-12-04,1,"Akasaka, Roppongi, Azabu",b14ffde4e7c182eea1e44f67393e3db1,Food,Food,50,1490,740,Tokyo,Middle-Aged,740
12218,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,662a46a5ce767e072a651840c10000ec,2011-12-04,2,"Ginza, Shinbashi, Tokyo, Ueno",32d7fdf26bd4d4f07a4b9f79a653a267,Food,Food,50,6000,2980,Tokyo,Middle-Aged,5960
12219,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,bdeecb11e2cc33dda08b64710ab4b871,2011-12-09,2,"Shinjuku, Takadanobaba, Nakano, Kichijoji",7a9d5d291a960687ecf62ec1d9bdc25c,Food,Food,52,5800,2780,Tokyo,Middle-Aged,5560
12220,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,d7959f4df664b11eef0073df108f29c3,2011-12-16,1,"Shibuya, Aoyama, Jiyugaoka",594472bcadf5b16c75f6ef2fa38c908f,Other,Other coupon,50,2800,1400,Niigata,Middle-Aged,1400
12221,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,7bab86c1ce7cca62af79fed4fed859af,2011-12-16,1,"Ebisu, Meguro, Shinagawa",0f4736f4d962f7954f138d3e413b1c20,Delivery service,Delivery service,50,4000,2000,Kanagawa,Middle-Aged,2000
12222,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,51f0d189304088a70a1b85ac7a19a710,2011-12-23,1,"Shinjuku, Takadanobaba, Nakano, Kichijoji",7b39a19fed319f156c07ebb851693aa4,Delivery service,Delivery service,50,4835,2417,Shiga,Middle-Aged,2417
12223,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,1135a49ab0aa6fea71a533c6ede6bfd6,2011-12-30,1,Tochigi,7c98876ea1efc7adc762231ba0253f11,Delivery service,Delivery service,51,3900,1890,Okayama,Middle-Aged,1890
12224,197066d5c7e97f321a56babf42fb782f,2010-12-21,f,57,,37d5377388450d6b094fa4fd9f67c5d8,2011-12-30,1,"Shibuya, Aoyama, Jiyugaoka",ba216f865ca3442385950eb0902f84ce,Delivery service,Delivery service,50,5575,2780,Kanagawa,Middle-Aged,2780
